StationID,MasterID,Latitude,Longitude,COMID
541SS4xxx,541SS4xxx,37.13917,-120.76778,19772179
541SS5xxx,541SS5xxx,37.12917,-120.70778,19772197
542DPCDPC,542DPCDPC,37.42083,-121.37347,16594797
544CR1003,544CR1003,37.90976,-121.3253,1897364
544MRCMCR,544MRCMCR,37.89602,-121.7165,1893394
544PS0725,544PS0725,37.94875,-121.69868,1896910
545PS0335,545PS0335,36.98865,-120.02139,19778861
551PS0308,551PS0308,36.72368,-119.45941,17142308
552DKC268,552DKC268,37.09119,-119.15638,22047769
552DRCAEF,552DRCAEF,37.0069,-119.06364,22047913
552FC1226,552FC1226,37.11441,-119.16928,22047753
552FCA017,552FCA017,36.96443,-119.23157,22050309
552KRSFBC,552KRSFBC,36.7893,-118.551,22058895
552MFC120,552MFC120,36.78283,-119.02417,22050673
552MFCAKR,552MFCAKR,36.8529,-119.09738,22050595
552PS0028,552PS0028,36.84278,-119.0964,22050603
552PS0072,552PS0072,37.11686,-119.1727,22047753
552PS0284,552PS0284,36.90889,-119.1273,22050467
552SCCTSR,552SCCTSR,36.9178,-119.27501,22063163
552SED011,552SED011,36.7235,-118.81421,22059123
552SED020,552SED020,36.75323,-118.81672,22059035
552SED029,552SED029,36.75806,-118.89532,22059025
552WE0509,552WE0509,37.04447,-119.1104,22047837
553KRMAPC,553KRMAPC,36.51978,-118.76061,14918241
553KRMFHC,553KRMFHC,36.61139,-118.69985,14917763
553KRNAYC,553KRNAYC,36.54679,-118.89798,14917925
553TCCAKR,553TCCAKR,36.54484,-118.89593,14917927
553WER208,553WER208,36.64805,-118.80111,14917715
553WER224,553WER224,36.58194,-118.7825,14917925
553WER225,553WER225,36.35111,-118.75055,14922769
554CE0204,554CE0204,36.13194,-118.24972,14959869
554CLCALK,554CLCALK,36.2129,-118.51401,14970699
554DCT095,554DCT095,35.99436,-118.26631,14960789
554FSC207,554FSC207,36.09726,-118.25054,14959877
554KRN096,554KRN096,36.18134,-118.15314,14959491
554KRS031,554KRS031,36.0246,-118.137,14959681
554LCCADR,554LCCADR,35.48056,-118.68085,14946858
554NYCGWD,554NYCGWD,36.0205,-118.56685,14971045
554PMCABC,554PMCABC,35.95289,-118.41531,14971713
554PMCGWD,554PMCGWD,36.08291,-118.54753,14970909
554PS0160,554PS0160,35.46624,-118.3258,14964081
554PS0224,554PS0224,35.52973,-118.60656,14940906
554PS0448,554PS0448,35.68173,-118.25896,14962459
554PS0946,554PS0946,35.70752,-118.19267,14961183
554SED014,554SED014,36.00812,-118.50618,14971035
554SED016,554SED016,36.13472,-118.47287,14970823
554SED019,554SED019,36.05535,-118.13149,14959631
554SED025,554SED025,35.99743,-118.53571,14971639
554SED026,554SED026,36.06751,-118.49114,14971209
554SED027,554SED027,35.90071,-118.36951,14971777
554SED028,554SED028,35.96888,-118.52125,14972839
554WE1002,554WE1002,36.22779,-118.16187,14959447
555PS0064,555PS0064,36.18281,-118.78852,14930319
558WE0764,558WE0764,36.05408,-118.99364,17159706
601LVC001,601LVC001,37.92998,-119.16364,20287304
601LVC002,601LVC002,37.9719,-119.1115,948090777
601PRK002,601PRK002,37.84391,-119.14705,20287374
601PS0057,601PS0057,37.91689,-119.07391,20287322
601PS0065,601PS0065,37.94514,-119.20378,20287578
601PS0077,601PS0077,38.0306,-119.1837,20286400
601RSH001,601RSH001,37.93701,-119.06562,20287310
601WRN001,601WRN001,37.95524,-119.22883,20287280
602FC1102,602FC1102,37.89015,-118.71545,20288196
602LWT001,602LWT001,37.82313,-118.65232,20288326
603BCNFLR,603BCNFLR,37.37556,-118.41861,20277733
603BCNFUR,603BCNFUR,37.37056,-118.42917,20277733
603BMISW2,603BCNFLR,37.37556,-118.41861,20277733
603BMISW3,603BCNFUR,37.37056,-118.42917,20277733
603BPCBLP,603BPCBLP,37.15832,-118.29645,20277215
603BSP092,603BSP092,37.17804,-118.5619,20277159
603CE0014,603CE0014,37.735,-118.80436,20273621
603CE0174,603CE0174,37.40444,-118.53666,20276429
603CE0366,603CE0366,37.38501,-118.38556,20276551
603CE0782,603CE0782,37.38028,-118.4,20276533
603CON001,603CON001,37.6154,-118.8255,20274121
603DDM001,603DDM001,37.75118,-118.94163,20274997
603DDM002,603DDM002,37.74996,-118.96649,20274997
603DDM004,603DDM004,37.70595,-119.04501,20272507
603DDM005,603DDM005,37.70169,-119.03358,20272505
603DDM006,603DDM006,37.70229,-119.03698,20272519
603FCA145,603FCA145,37.56444,-118.75472,20275095
603GBC044,603GBC044,37.3542,-118.68381,20276649
603GLS001,603GLS001,37.74736,-118.98529,20273531
603GSCADC,603GSCADC,37.73969,-119.04995,20272655
603HCH6xx,603HCH6xx,37.74995,-118.93692,20274999
603MAM003,603MAM003,37.63394,-118.95952,20274019
603MAM004,603MAM004,37.63956,-118.89639,20273999
603MAM005,603MAM005,37.6304,-118.99136,20274027
603MCG001,603MCG001,37.56497,-118.78256,20274255
603OAK001,603OAK001,36.83185,-118.25411,20266617
603OHCAOR,603OHCAOR,37.74485,-118.75598,20275047
603OHR001,603OHR001,37.74242,-118.75921,20275047
603PNC001,603PNC001,37.38072,-118.67156,20276531
603PS0008,603PS0008,37.48584,-118.76035,20276155
603PS0024,603PS0024,37.53897,-118.64414,20274345
603PS0040,603PS0040,37.5285,-118.71056,20274345
603PS0044,603PS0044,37.12529,-118.35253,20277331
603PS0045,603PS0045,37.55163,-118.80164,20274379
603PS0056,603PS0056,37.34092,-118.73389,20276725
603PS0072,603PS0072,37.37437,-118.67668,20276563
603PS0073,603PS0073,37.70944,-119.05823,20272507
603PS0075,603PS0075,37.7571,-118.4412,20275027
603PS0076,603PS0076,37.3187,-118.506,20277761
603PS0079,603PS0079,37.70393,-118.77648,20273689
603PS0092,603PS0092,37.2864,-118.4042,20276871
603PS0108,603PS0108,37.1637,-118.2902,948090773
603PS0109,603PS0109,36.59464,-118.14534,20266773
603PS0132,603PS0132,37.48021,-118.55838,20276261
603PS0136,603PS0136,37.42488,-118.57923,20276447
603PS0137,603PS0137,37.74791,-118.97101,20274997
603PS0557,603PS0557,36.46272,-118.11367,20267687
603PS0720,603PS0720,36.83146,-118.2214,20267019
603PS1056,603PS1056,36.9821,-118.3025,20267009
603PS1488,603PS1488,36.71254,-118.27636,20267041
603PSx109,603PSx109,37.5927,-118.7826,20274255
603RCC156,603RCC156,37.47829,-118.72113,20276189
603RCK001,603RCK001,37.5614,-118.66237,20274345
603RCS1xx,603RCS1xx,37.28639,-118.40167,20276871
603SED054,603SED054,37.75389,-118.96542,20274997
603SPCBWC,603SPCBWC,36.71668,-118.26333,20267041
603TBS001,603TBS001,37.00014,-118.26668,20267005
603UOW001,603UOW001,37.68644,-118.75953,20273913
603UOW002,603UOW002,37.69865,-118.76271,20273913
603UOW003,603UOW003,37.71231,-118.78568,20273621
603UOW004,603UOW004,37.7347,-118.80411,20273621
603UOW005,603UOW005,37.75193,-118.83539,20275005
603UOW006,603UOW006,37.75623,-118.88459,20273481
603UOW007,603UOW007,37.75585,-118.89035,20273489
603UOW008,603UOW008,37.74925,-118.91787,20275003
603UOW009,603UOW009,37.75372,-118.93118,20274999
603UOW012,603UOW012,37.75553,-118.88581,20273481
603WE0758,603WE0758,37.54998,-118.75965,20274387
603WER242,603WER242,37.56027,-118.8725,20274287
603WER245,603WER245,36.99833,-118.25722,20265507
603WER246,603WER246,36.71888,-118.2675,20267041
603WKR001,603WKR001,36.24824,-118.04752,20267871
604WER244,604WER244,37.53194,-118.16083,19858464
609PS0053,609PS0053,35.74614,-116.22224,948090648
620PS0669,620PS0669,36.3199,-117.52579,20215148
624SCN001,624SCN001,35.77699,-117.9306,20206556
626BRCNVY,626BRCNVY,34.42083,-117.8395,22684930
626PS0171,626PS0171,34.44752,-118.01537,22681948
626PS0619,626PS0619,34.41876,-117.9747,22683392
626PS0827,626PS0827,34.38649,-117.82498,22683514
626PS1195,626PS1195,34.4546,-118.01719,22681948
628CE0088,628CE0088,34.30583,-116.94194,22660549
628MRW138,628MRW138,34.28471,-117.37374,22658543
628PS0527,628PS0527,34.24716,-117.11077,22660107
628PS0715,628PS0715,34.53576,-117.28954,22655435
628PS1019,628PS1019,34.33577,-117.16117,22658335
628PS1039,628PS1039,34.26462,-117.12538,22658633
628PS1179,628PS1179,34.339,-117.1669,22658315
628PS1307,628PS1307,34.34422,-117.22679,22658309
628PS1483,628PS1483,34.51287,-117.26045,22655495
630BDY001,630BDY001,38.27055,-119.30825,8915047
630BUC001,630BUC001,38.276,-119.25665,8915031
630BUC002,630BUC002,38.27372,-119.25913,8915031
630EWK004,630EWK004,38.26061,-119.22573,8915071
630FCA097,630FCA097,38.27139,-119.33111,8915047
630PMT001,630PMT001,38.30386,-119.03257,8914981
630PS0005,630PS0005,38.0658,-119.22584,8915563
630RBS001,630RBS001,38.27196,-119.2541,8915057
630RBS002,630RBS002,38.26984,-119.25994,8915057
630RBS003,630RBS003,38.19977,-119.32078,8915935
630RBS004,630RBS004,38.1917,-119.31891,8915935
630RBS005,630RBS005,38.14595,-119.3857,8915425
630SED034,630SED034,38.13435,-119.23508,8915463
630SED043,630SED043,38.28045,-119.29521,8915871
630SWA001,630SWA001,38.35853,-119.34198,8914891
630SWA002,630SWA002,38.37002,-119.34581,8914891
630SWA003,630SWA003,38.38168,-119.34457,8914835
630WE0860,630WE0860,38.3109,-119.34293,8914957
631CE0074,631CE0074,38.45055,-119.48805,10744394
631COT001,631COT001,38.43976,-119.42347,10744356
631COW001,631COW001,38.32371,-119.45904,10744572
631DEP001,631DEP001,38.45508,-119.45353,10744306
631FC1099,631FC1099,38.36417,-119.44478,10744456
631KIR001,631KIR001,38.34528,-119.51998,10744540
631KIR002,631KIR002,38.33608,-119.51188,10744538
631KIR003,631KIR003,38.3372,-119.51928,10744540
631LWK001,631LWK001,38.36064,-119.44339,10744456
631LWK002,631LWK002,38.32074,-119.44881,10744580
631MCK001,631MCK001,38.31338,-119.60883,10744612
631MIL001,631MIL001,38.476,-119.48767,10744290
631POR001,631POR001,38.33493,-119.53186,10744584
631POR002,631POR002,38.33157,-119.53222,10744584
631PS0001,631PS0001,38.31223,-119.61282,10744612
631PS0011,631PS0011,38.373,-119.53417,10744454
631PS0023,631PS0023,38.47279,-119.35211,10744302
631PS0033,631PS0033,38.28761,-119.54738,10744704
631PS0051,631PS0051,38.53855,-119.47966,10742682
631PS0081,631PS0081,38.3279,-119.5508,10744570
631PS0087,631PS0087,38.5236,-119.3363,10742726
631PS0145,631PS0145,38.31982,-119.54948,10744570
631SED038,631SED038,38.32841,-119.44978,10744580
631SED052,631SED052,38.31359,-119.54865,10744604
631SIL001,631SIL001,38.35634,-119.50882,10744454
631SLK001,631SLK001,38.59441,-119.56485,10742574
631SRD001,631SRD001,38.31668,-119.59518,10745090
631WWF001,631WWF001,38.36439,-119.56011,10744472
631WWK002,631WWK002,38.37173,-119.45296,10744436
631WWK003,631WWK003,38.35754,-119.49901,10744450
631WWK004,631WWK004,38.3472,-119.52344,10744504
631WWK005,631WWK005,38.30902,-119.54991,10744660
631WWK006,631WWK006,38.29076,-119.54485,10744660
632BGV001,632BGV001,38.59231,-119.65468,8923087
632BGV002,632BGV002,38.59494,-119.64857,8923083
632BGV003,632BGV003,38.59892,-119.64698,8923083
632CHV001,632CHV001,38.67789,-119.90035,8922899
632COY001,632COY001,38.48005,-119.59837,8925269
632COY002,632COY002,38.46471,-119.57923,8925269
632CRV001,632CRV001,38.4974,-119.60403,8924905
632CRV002,632CRV002,38.49529,-119.60132,8924905
632DIX001,632DIX001,38.56105,-119.7051,8924127
632ECR006,632ECR006,38.59088,-119.65569,8923109
632ECR007,632ECR007,38.67899,-119.74722,8924095
632ECR008,632ECR008,38.57047,-119.62771,8923165
632ELD001,632ELD001,38.4999,-119.7398,8924895
632GOL001,632GOL001,38.46,-119.7126,8925267
632HEN001,632HEN001,38.66056,-119.62764,8922903
632HNCAHL,632HNCAHL,38.65559,-119.64421,8922903
632IDN001,632IDN001,38.6681,-119.77776,8922971
632KIN001,632KIN001,38.5735,-119.80403,8923177
632LEV004,632LEV004,38.68823,-119.64773,8924099
632MRK001,632MRK001,38.69687,-119.77305,8922785
632MUR001,632MUR001,38.4919,-119.7017,8924913
632NOB001,632NOB001,38.5734,-119.78967,8923157
632PLV001,632PLV001,38.66935,-119.80313,8922855
632PS0007,632PS0007,38.53281,-119.59393,8923241
632PS0014,632PS0014,38.56381,-119.6208,8923193
632PS0046,632PS0046,38.6956,-119.77413,8922785
632PS0058,632PS0058,38.60621,-119.6904,8923095
632PS0110,632PS0110,38.7505,-119.6446,8924075
632PSN001,632PSN001,38.73019,-119.63489,8922751
632SED032,632SED032,38.56647,-119.62707,8923167
632SED035,632SED035,38.69919,-119.84636,8922749
632SED094,632SED094,38.6054,-119.7676,8923061
632SED095,632SED095,38.56785,-119.62523,8923165
632SND001,632SND001,38.52086,-119.57702,8923273
632SPT001,632SPT001,38.68417,-119.8077,8922877
632SVK001,632SVK001,38.55124,-119.60971,8923193
632SVK002,632SVK002,38.55187,-119.60802,8923197
632SVK003,632SVK003,38.56779,-119.62514,8923165
632SVK004,632SVK004,38.49751,-119.60394,8924919
632SVR001,632SVR001,38.59874,-119.77688,8923061
632WE0629,632WE0629,38.69578,-119.87532,8922813
632WLF001,632WLF001,38.57259,-119.69582,8923175
633FRD001,633FRD001,38.67801,-119.96337,8922825
633PS0003,633PS0003,38.8179,-119.90951,8922399
633PS0083,633PS0083,38.6789,-119.9608,8922825
633PS0142,633PS0142,38.80733,-119.7778,8922451
633RDL001,633RDL001,38.72095,-119.94752,8922709
633SED051,633SED051,38.73893,-119.93332,8924051
633SED109,633SED109,38.77915,-119.91802,8922467
633WCR001,633WCR001,38.7908,-119.79241,8922451
633WCR003,633WCR003,38.68111,-119.93125,8922817
633WE0991,633WE0991,38.73217,-119.92824,8922673
633WIL001,633WIL001,38.78228,-119.91593,8922467
634ANG001,634ANG001,38.87728,-120.0415,8943617
634BLW001,634BLW001,39.10762,-120.16167,8941693
634CAS001,634CAS001,38.92463,-120.1093,8943579
634CAT055,634CAT055,39.00578,-120.16534,8941755
634CE0146,634CE0146,38.93138,-119.97722,8945207
634CE0482,634CE0482,39.08472,-120.21611,8941703
634CLD001,634CLD001,38.89904,-119.94952,8944471
634EGL005,634EGL005,38.94051,-120.12389,8943545
634GACALL,634GACALL,38.87318,-120.09556,8943647
634GEN001,634GEN001,39.04401,-120.14319,8941733
634GRF001,634GRF001,39.26626,-120.02629,8941997
634HEV001,634HEV001,38.9151,-119.95051,8944443
634HHCATC,634HHCATC,38.85429,-119.94777,8944545
634HID001,634HID001,38.87197,-119.96403,8944521
634MEK001,634MEK001,39.01474,-120.15732,8941743
634MKC278,634MKC278,39.05563,-120.154,8941723
634MKCBLG,634MKCBLG,39.01936,-120.15304,8941743
634PS0019,634PS0019,38.79506,-119.98757,8944555
634PS0035,634PS0035,38.87164,-120.09927,8943647
634PS0062,634PS0062,38.87503,-119.97164,8944513
634PS0099,634PS0099,38.9516,-120.1129,8943539
634PS0126,634PS0126,38.8766,-119.984,8944515
634PS0131,634PS0131,38.82055,-120.01924,8943697
634R10BMW,634R10BMW,38.77957,-119.99815,8944559
634R10GNL,634R10GNL,39.02985,-120.16074,8941733
634R10UTR,634R10UTR,38.77875,-120.02978,8943711
634SAX001,634SAX001,38.86059,-119.9842,8944529
634SAX002,634SAX002,38.88265,-119.98057,8944515
634SAX003,634SAX003,38.8712,-119.98194,8944515
634SAX004,634SAX004,38.86994,-119.98043,8944515
634SAX005,634SAX005,38.86531,-119.97185,20300569
634SED031,634SED031,39.10844,-120.18941,8941697
634SED033,634SED033,39.04386,-120.14784,8941733
634SED050,634SED050,39.13884,-120.1883,8941685
634SED096,634SED096,38.89632,-119.96678,8944479
634TAY001,634TAY001,38.92411,-120.05603,8943577
634TLC001,634TLC001,38.92737,-120.07777,8943571
634TRT001,634TRT001,38.85711,-119.94267,8944533
634TRT002,634TRT002,38.93009,-119.9764,8945207
634TRT003,634TRT003,38.91322,-119.97239,8944453
634TRT004,634TRT004,38.9119,-119.97048,8944453
634TRT005,634TRT005,38.88352,-119.97859,8944501
634TRU231,634TRU231,38.81027,-120.01746,8943697
634UTR001,634UTR001,38.90969,-119.99056,8944503
634UTR002,634UTR002,38.91047,-119.99113,8944503
634UTR003,634UTR003,38.88372,-119.99497,8944503
634UTR004,634UTR004,38.87888,-120.00106,8943613
634UTR005,634UTR005,38.86235,-120.02308,8943661
634UTR006,634UTR006,38.83748,-120.01969,8943685
634UTR007,634UTR007,38.83341,-120.01853,8943685
634UTR008,634UTR008,38.79337,-120.01936,8943705
634UTRADC,634UTRADC,38.72996,-120.01776,8943969
634WRD001,634WRD001,39.14016,-120.19072,8941685
634WRD029,634WRD029,39.14052,-120.19702,8941685
634WSN001,634WSN001,39.22273,-120.10026,8941661
635ALD001,635ALD001,39.36766,-120.22784,8934352
635BER001,635BER001,39.18996,-120.19825,8934064
635BRC001,635BRC001,39.38406,-120.01957,8933688
635BRCATR,635BRCATR,39.19009,-120.19875,8934064
635CE0063,635CE0063,39.30194,-120.12055,8933938
635CLS001,635CLS001,39.3003,-120.25211,8934354
635EMTCAM,635EMTCAM,39.30901,-120.11438,8933910
635GRY001,635GRY001,39.37275,-120.02803,8933742
635JUN001,635JUN001,39.35376,-120.05546,8933790
635MAR001,635MAR001,39.29719,-120.1352,8933944
635MAR003,635MAR003,39.27145,-120.17024,8933968
635MAR004,635MAR004,39.29882,-120.11965,8933950
635MAR005,635MAR005,39.30912,-120.10682,8933910
635MTC267,635MTC267,39.29967,-120.1336,8933944
635MTR002,635MTR002,39.38455,-120.02211,8933688
635MTR003,635MTR003,39.37537,-120.02885,8933742
635MTR006,635MTR006,39.33286,-120.16151,8933846
635PLCATR,635PLCATR,39.23633,-120.23016,8934374
635POL001,635POL001,39.23543,-120.23265,8934374
635PRN001,635PRN001,39.38631,-120.25156,8934348
635PRS001,635PRS001,39.3828,-120.22514,8933718
635PS0018,635PS0018,39.17813,-120.19164,8934070
635PS0034,635PS0034,39.2578,-120.20864,8934010
635PS0038,635PS0038,39.38237,-120.22623,8933718
635PS0118,635PS0118,39.34775,-120.12232,8933812
635PS0146,635PS0146,39.32333,-120.2281,8933876
635SED039,635SED039,39.39607,-120.18781,8933664
635SQL001,635SQL001,39.20693,-120.20623,8934052
635SQM001,635SQM001,39.20508,-120.21366,8934052
635SQM002,635SQM002,39.20431,-120.21615,8934052
635SQM003,635SQM003,39.20153,-120.21861,8934052
635SQN001,635SQN001,39.20407,-120.25009,8934376
635SQS001,635SQS001,39.18806,-120.24646,8934382
635TRO001,635TRO001,39.34394,-120.20903,8933856
635TRU086,635TRU086,39.33279,-120.1599,8933846
635WE0628,635WE0628,39.37112,-120.03276,8933730
636IDCBIR,636IDCBIR,39.48462,-120.28278,8933174
636IND001,636IND001,39.48595,-120.28104,8933174
636LCY001,636LCY001,39.46409,-120.42566,8933416
636LTR001,636LTR001,39.48501,-120.37285,8933214
636LTR002,636LTR002,39.49326,-120.34596,8933152
636LTRABR,636LTRABR,39.43017,-120.08369,8933494
636LTRACS,636LTRACS,39.49261,-120.35283,8933152
636PCCLTR,636PCCLTR,39.47786,-120.37884,8933374
636PRZ001,636PRZ001,39.47572,-120.38146,8933374
636PS0006,636PS0006,39.48916,-120.2807,8933174
636PS0010,636PS0010,39.46285,-120.19018,8933312
636PS0070,636PS0070,39.49463,-120.33583,8933152
636PS0086,636PS0086,39.4673,-120.1031,8933252
636SAG001,636SAG001,39.43709,-120.22934,8933518
636SED036,636SED036,39.48765,-120.3679,8933214
636SED040,636SED040,39.43223,-120.20237,8933510
636SHCH89,636SHCH89,39.43691,-120.23037,8933518
636SHCWES,636SHCWES,39.43105,-120.24151,8933524
637CE0143,637CE0143,40.41203,-120.64571,20295549
637CE0511,637CE0511,40.56638,-121.10972,20291233
637CE0591,637CE0591,40.42,-120.65583,20295519
637CE0655,637CE0655,40.39166,-120.62888,948080285
637PS0018,637PS0018,40.36057,-120.80557,20295839
637PS0130,637PS0130,40.41805,-120.8534,20295557
637SED041,637SED041,40.40565,-120.82136,20295579
637SED042,637SED042,40.42033,-120.67456,20296767
637SED053,637SED053,40.36768,-120.803,20295765
637SSN077,637SSN077,40.41832,-120.90485,20295535
637WE0759,637WE0759,40.43368,-120.72438,20295451
639PS1279,639PS1279,40.73356,-120.11743,8951906
641OWC157,641OWC157,41.3769,-120.14454,20318242
705PCCPCP,705PCCPCP,34.16679,-116.57254,22630702
719ADCNPS,719ADCNPS,33.76,-116.55,22592131
719BMCPRE,719BMCPRE,34.03657,-116.56747,22590997
719CE0696,719CE0696,33.56833,-116.10667,22593623
719FCA001,719FCA001,33.76092,-116.54986,22592131
719HOTCPF,719HOTCPF,33.57495,-116.41667,22592597
719MISSCK,719MISSCK,34.00778,-116.62242,22591029
719NP7AZC,719NP7AZC,33.85612,-116.80592,22591995
719NP7BNC,719NP7BNC,33.86821,-116.77257,22591845
719NP7DPC,719NP7DPC,33.63367,-116.39182,22592497
719NP7LBC,719NP7LBC,33.89109,-116.69468,22591861
719NP7TWP,719NP7TWP,33.85543,-116.78057,22591981
719TPPSQH,719TPPSQH,33.83069,-116.31117,22591993
719TQCNPS,719TQCNPS,33.805,-116.5592,22593497
719TRMDSS,719TRMDSS,33.84037,-116.6135,22591957
719WE0864,719WE0864,33.76053,-116.5489,22592131
719WWRA66,719WWRA66,33.56946,-116.10773,22593623
719WWRAEF,719WWRAEF,34.06322,-116.82028,22590047
719WWRPUS,719WWRPUS,33.98978,-116.6597,22591251
722ABSPPC,722ABSPPC,33.27851,-116.42925,22595619
722NP7CGC,722NP7CGC,33.3546,-116.48263,22597433
722NP7IDC,722NP7IDC,33.34707,-116.47844,22595407
722PS0535,722PS0535,33.36921,-116.42223,22595319
722PS0611,722PS0611,33.11256,-116.4447,22597605
801AHG857,801AHG857,34.018101,-117.369003,24843756
801BNC530,801BNC530,34.17834,-116.90881,22558750
801BRC184,801BRC184,34.16546,-117.01553,22555476
801CCCCTT,801CCCCTT,34.1839,-117.62719,22555088
801CCWFAC,801CCWFAC,34.1902,-117.18227,22555028
801CE0152,801CE0152,34.18783,-117.1803,22555028
801CJW027,801CJW027,34.3061,-117.4697,22554548
801CJW041,801CJW041,34.29543,-117.45882,22554584
801CTCNHL,801CTCNHL,34.1439,-117.1887,22555756
801CYC398,801CYC398,34.13646,-117.18965,22555802
801DRC025,801DRC025,34.1739,-116.9839,22558770
801EBC686,801EBC686,34.16918,-116.89195,22559688
801EEWADD,801EEWADD,34.1873,-117.5205,22555032
801ETC226,801ETC226,34.19146,-117.27421,22555344
801FC1089,801FC1089,33.93082,-117.59398,22563072
801FDCCCR,801FDCCCR,34.17,-117.12977,22555582
801HBC050,801HBC050,34.15651,-116.79441,22558836
801HNC203,801HNC203,34.18658,-116.91801,22558720
801LCMFAS,801LCMFAS,34.2495,-117.51898,22557786
801LYC062,801LYC062,34.21257,-117.45844,22554844
801LYC271,801LYC271,34.22931,-117.47362,24843846
801LYC600,801LYC600,34.23092,-117.48291,24843846
801M12611,801M12611,33.80456,-117.86822,22560942
801M12617,801M12617,33.65489,-117.77451,20355456
801M12625,801M12625,33.69499,-117.93471,22563212
801M12641,801M12641,33.69422,-117.88292,20355352
801M12644,801M12644,33.89118,-117.76561,22563124
801M12649,801M12649,33.6885,-117.81997,20355376
801M12652,801M12652,33.71785,-117.997,20361330
801M12665,801M12665,33.64903,-117.69704,20355506
801M12669,801M12669,33.69499,-117.85583,20355368
801M15376,801M15376,34.082,-117.54148,22557906
801M16861,801M16861,33.89732,-117.36136,22560686
801M16873,801M16873,33.90145,-117.4664,22560696
801M16908,801M16908,33.91828,-117.63602,22560628
801M16916,801M16916,33.96417,-117.49156,22560452
801MFC100,801MFC100,34.22644,-116.93895,22558644
801MHC219,801MHC219,34.11105,-116.99195,22558904
801MIC034,801MIC034,34.08909,-116.92669,22558938
801MIC042,801MIC042,33.94623,-117.61423,22563070
801MIC272,801MIC272,34.08788,-116.91434,22558960
801MIC370,801MIC370,34.10015,-117.02393,22556002
801MLC057,801MLC057,34.25033,-117.54376,22557766
801MLC069,801MLC069,34.2481,-117.51276,22557786
801NLC105,801NLC105,34.25265,-117.4925,22557768
801PCW048,801PCW048,33.71756,-117.78945,20355328
801PCW171,801PCW171,33.72398,-117.78003,20357190
801PFB019,801PFB019,33.92417,-117.59778,22563072
801PLC362,801PLC362,34.23874,-117.49781,22557974
801PLC469,801PLC469,34.1116,-117.14689,22555902
801PNCEHL,801PNCEHL,34.1193,-117.1417,22555860
801PS0019,801PS0019,34.15507,-117.13606,22557852
801RB8167,801RB8167,34.16334,-117.18078,22555684
801RB8197,801RB8197,33.98347,-117.70095,22560464
801RB8207,801RB8207,33.974684,-117.092737,22560402
801RB8240,801RB8240,34.16755,-117.08667,22555556
801RB8254,801RB8254,34.1747,-116.9835,22558770
801RB8262,801RB8262,33.89362,-117.57578,22560716
801RB8277,801RB8277,34.19005,-117.25451,22557812
801RB8289,801RB8289,34.2861,-117.45338,22554614
801RB8312,801RB8312,33.95718,-117.53012,22563044
801RB8327,801RB8327,34.23325,-117.42639,22558038
801RB8356,801RB8356,33.9313,-117.58815,22563072
801RB8380,801RB8380,34.16588,-116.88019,22558810
801RB8396,801RB8396,34.23603,-117.43232,22558036
801RB8445,801RB8445,34.16543,-116.93403,22558804
801RB8448,801RB8448,34.18209,-116.94653,22559656
801RB8478,801RB8478,34.17358,-116.9455,22558784
801RB8494,801RB8494,33.96292,-117.47379,22560478
801RB8501,801RB8501,34.09189,-116.94243,22559708
801RB8511,801RB8511,33.73535,-117.65601,22563222
801RB8533,801RB8533,34.08739,-117.04279,948070530
801RB8549,801RB8549,33.65914,-117.88128,20355468
801RB8559,801RB8559,34.03535,-117.21351,22557960
801RB8566,801RB8566,33.99869,-117.59857,22563070
801RB8567,801RB8567,33.971554,-117.082221,22560562
801RB8572,801RB8572,34.06755,-117.29098,22557930
801RB8594,801RB8594,33.94612,-117.5538,22563072
801RB8598,801RB8598,34.119657,-117.54008,22557906
801RB8613,801RB8613,33.98491,-117.12769,22560388
801S00791,801S00791,34.2792,-117.44664,22554612
801S00903,801S00903,34.17832,-116.8473,22559662
801S01367,801S01367,34.21451,-117.32889,22554808
801S01523,801S01523,34.09536,-116.98226,22558930
801S01559,801S01559,34.20984,-117.45726,22554844
801S01655,801S01655,34.0805,-117.06359,22557916
801S01671,801S01671,34.16963,-116.82558,22558774
801S01783,801S01783,34.19018,-117.27275,22555344
801S01805,801S01805,33.98668,-117.14229,22560368
801S02123,801S02123,34.10814,-117.20168,22555932
801S02464,801S02464,34.24635,-117.64321,22554692
801S02567,801S02567,34.18472,-116.89688,22558736
801S02749,801S02749,33.93015,-117.37436,22563068
801S02947,801S02947,33.69919,-117.81143,20355372
801S03111,801S03111,34.24536,-117.61053,22554696
801S03488,801S03488,34.24801,-117.62685,22554684
801S03971,801S03971,33.67551,-117.82775,20355412
801S04078,801S04078,33.99762,-117.72327,22560356
801S04471,801S04471,34.11107,-117.14756,22555908
801S05127,801S05127,34.18282,-117.00968,22555116
801S05383,801S05383,34.16563,-117.01547,22555476
801S06231,801S06231,34.23298,-117.43019,24843834
801S06679,801S06679,34.26188,-117.46938,22557744
801S07485,801S07485,33.94733,-117.61405,22563070
801S08183,801S08183,34.07334,-117.30433,22557922
801S08727,801S08727,34.2171,-117.46178,22554790
801S10259,801S10259,33.64888,-117.69845,20355506
801S16169,801S16169,33.74655,-117.59351,22561262
801S19286,801S19286,33.71866,-117.78828,20357190
801S19399,801S19399,33.65551,-117.76224,20355458
801S19486,801S19486,33.67625,-117.82699,20355412
801SANT1x,801SANT1x,33.70885,-117.61456,22561360
